Data provider	Dataset	Collector name	Field number	GUID	Date collected	Institution code	Collection code	Catalogue No	Basis of record	Image url	Last indexed	Identifier	Identification date	Scientific name	Author	Scientific name (interpreted)	Kingdom	Phylum	Class	Order	Family	Genus	Country	Country (interpreted)	Locality	County	Continent or Ocean	State/Province	Region	Provider country	Latitude	Longitude	Coordinate precision	Cell id	Centi cell id	Min depth	Max depth	Max depth	Min altitude	Max altitude	Altitude precision	GBIF portal url	GBIF webservice url
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3689	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492535	http://data.gbif.org/ws/rest/occurrence/get?key=56492535
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3691	Specimen		28.3.07 12:26			Botryosphaeria archontophoenicis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Botryosphaeria archontophoenicis							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492536	http://data.gbif.org/ws/rest/occurrence/get?key=56492536
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3692-1	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492537	http://data.gbif.org/ws/rest/occurrence/get?key=56492537
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3692-2	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492538	http://data.gbif.org/ws/rest/occurrence/get?key=56492538
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3695-1	Specimen		28.3.07 12:26			Coleodictyospora micronesica (Matsush.) Matsush.		Coleodictyospora micronesica							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492539	http://data.gbif.org/ws/rest/occurrence/get?key=56492539
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3696-1	Specimen		28.3.07 12:26			Botryosphaeria archontophoenicis Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Botryosphaeria archontophoenicis							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492540	http://data.gbif.org/ws/rest/occurrence/get?key=56492540
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3696-2	Specimen		28.3.07 12:26			Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Diaporthe palmarum							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492541	http://data.gbif.org/ws/rest/occurrence/get?key=56492541
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3700	Specimen		28.3.07 12:26			Canalisporium caribense (Hol.-Jech. & Mercado) Nawawi & Kuthub.		Canalisporium caribense							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492542	http://data.gbif.org/ws/rest/occurrence/get?key=56492542
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			19.9.95 0:00	HKU	HKU(M)	3701-1	Specimen		28.3.07 12:26			Diatrypella borassi Chona & Munjal		Diatrypella borassi							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492543	http://data.gbif.org/ws/rest/occurrence/get?key=56492543
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3701-2	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492544	http://data.gbif.org/ws/rest/occurrence/get?key=56492544
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3701-3	Specimen		28.3.07 12:26			Fasciatispora petrakii (Mhaskar & V.G. Rao) K.D. Hyde		Fasciatispora petrakii							Hong Kong	HK	HONG KONG, Hong Kong University, University Drive	Pokfulam			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492545	http://data.gbif.org/ws/rest/occurrence/get?key=56492545
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.7.95 0:00	HKU	HKU(M)	3704-1	Specimen		28.3.07 12:26			Astrosphaeriella bakeriana (Sacc.) K.D. Hyde & J. Fröhl.		Astrosphaeriella bakeriana							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492546	http://data.gbif.org/ws/rest/occurrence/get?key=56492546
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3704-2	Specimen		28.3.07 12:26			Canalisporium caribense (Hol.-Jech. & Mercado) Nawawi & Kuthub.		Canalisporium caribense							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492547	http://data.gbif.org/ws/rest/occurrence/get?key=56492547
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.7.95 0:00	HKU	HKU(M)	3707-1	Specimen		28.3.07 12:26			Astrosphaeriella bakeriana (Sacc.) K.D. Hyde & J. Fröhl.		Astrosphaeriella bakeriana							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492548	http://data.gbif.org/ws/rest/occurrence/get?key=56492548
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3707-2	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492549	http://data.gbif.org/ws/rest/occurrence/get?key=56492549
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3707-3	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492550	http://data.gbif.org/ws/rest/occurrence/get?key=56492550
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3707-4	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492551	http://data.gbif.org/ws/rest/occurrence/get?key=56492551
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.7.95 0:00	HKU	HKU(M)	3709-1	Specimen		28.3.07 12:26			Astrosphaeriella bakeriana (Sacc.) K.D. Hyde & J. Fröhl.		Astrosphaeriella bakeriana							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492552	http://data.gbif.org/ws/rest/occurrence/get?key=56492552
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3709-2	Specimen		28.3.07 12:26			Circinotrichum falcatisporum Piroz.		Circinotrichum falcatisporum							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492553	http://data.gbif.org/ws/rest/occurrence/get?key=56492553
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3709-3	Specimen		28.3.07 12:26			Endocalyx melanoxanthus (Berk. & Broome) Petch		Endocalyx melanoxanthus							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492554	http://data.gbif.org/ws/rest/occurrence/get?key=56492554
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3709-4	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492555	http://data.gbif.org/ws/rest/occurrence/get?key=56492555
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.7.95 0:00	HKU	HKU(M)	3710-1	Specimen		28.3.07 12:26			Astrosphaeriella bakeriana (Sacc.) K.D. Hyde & J. Fröhl.		Astrosphaeriella bakeriana							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492556	http://data.gbif.org/ws/rest/occurrence/get?key=56492556
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3710-2	Specimen		28.3.07 12:26			Circinotrichum falcatisporum Piroz.		Circinotrichum falcatisporum							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492557	http://data.gbif.org/ws/rest/occurrence/get?key=56492557
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3710-3	Specimen		28.3.07 12:26			Circinotrichum falcatisporum Piroz.		Circinotrichum falcatisporum							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492558	http://data.gbif.org/ws/rest/occurrence/get?key=56492558
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.7.95 0:00	HKU	HKU(M)	3711-1	Specimen		28.3.07 12:26			Astrosphaeriella bakeriana (Sacc.) K.D. Hyde & J. Fröhl.		Astrosphaeriella bakeriana							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492559	http://data.gbif.org/ws/rest/occurrence/get?key=56492559
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3711-2	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492560	http://data.gbif.org/ws/rest/occurrence/get?key=56492560
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3712-1	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492561	http://data.gbif.org/ws/rest/occurrence/get?key=56492561
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3713	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492562	http://data.gbif.org/ws/rest/occurrence/get?key=56492562
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			4.9.95 0:00	HKU	HKU(M)	3714-1	Specimen		28.3.07 12:26			Arecomyces epigeni K.D. Hyde		Arecomyces epigeni							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492563	http://data.gbif.org/ws/rest/occurrence/get?key=56492563
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			5.9.95 0:00	HKU	HKU(M)	3714-2	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492564	http://data.gbif.org/ws/rest/occurrence/get?key=56492564
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			4.9.95 0:00	HKU	HKU(M)	3715	Specimen		28.3.07 12:26			Arecomyces epigeni K.D. Hyde		Arecomyces epigeni							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492565	http://data.gbif.org/ws/rest/occurrence/get?key=56492565
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor			4.9.95 0:00	HKU	HKU(M)	3717-1	Specimen		28.3.07 12:26			Arecomyces epigeni K.D. Hyde		Arecomyces epigeni							Hong Kong	HK	HONG KONG, Hong Kong Peak				Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492566	http://data.gbif.org/ws/rest/occurrence/get?key=56492566
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Jane Fröhlich			31.8.95 0:00	HKU	HKU(M)	3720-1	Specimen		28.3.07 12:26			Helminthosporium c.f. solani Durieu & Mont.		Helminthosporium							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492567	http://data.gbif.org/ws/rest/occurrence/get?key=56492567
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Jane Fröhlich			1.10.95 0:00	HKU	HKU(M)	3726-1	Specimen		28.3.07 12:26			Guignardia cocogena (Cooke) Punith.		Guignardia cocogena							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492568	http://data.gbif.org/ws/rest/occurrence/get?key=56492568
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3733-1	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492569	http://data.gbif.org/ws/rest/occurrence/get?key=56492569
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3735-1	Specimen		28.3.07 12:26			Circinotrichum palmicolum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Circinotrichum palmicolum							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492570	http://data.gbif.org/ws/rest/occurrence/get?key=56492570
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3735-2	Specimen		28.3.07 12:26			Circinotrichum palmicolum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Circinotrichum palmicolum							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492571	http://data.gbif.org/ws/rest/occurrence/get?key=56492571
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3735-3	Specimen		28.3.07 12:26			Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Diaporthe palmarum							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492572	http://data.gbif.org/ws/rest/occurrence/get?key=56492572
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3735-4	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492573	http://data.gbif.org/ws/rest/occurrence/get?key=56492573
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3736-1	Specimen		28.3.07 12:26			Guignardia cocogena (Cooke) Punith.		Guignardia cocogena							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492574	http://data.gbif.org/ws/rest/occurrence/get?key=56492574
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3736-2	Specimen		28.3.07 12:26			Guignardia cocogena (Cooke) Punith.		Guignardia cocogena							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492575	http://data.gbif.org/ws/rest/occurrence/get?key=56492575
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3738-1	Specimen		28.3.07 12:26			Guignardia cocogena (Cooke) Punith.		Guignardia cocogena							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492576	http://data.gbif.org/ws/rest/occurrence/get?key=56492576
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3740-1	Specimen		28.3.07 12:26			Glomerella cingulata (Stoneman) Spauld. & H. Schrenk		Glomerella cingulata							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492577	http://data.gbif.org/ws/rest/occurrence/get?key=56492577
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3740-2	Specimen		28.3.07 12:26			Glomerella cingulata (Stoneman) Spauld. & H. Schrenk		Glomerella cingulata							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492578	http://data.gbif.org/ws/rest/occurrence/get?key=56492578
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3740-3	Specimen		28.3.07 12:26			Guignardia cocogena (Cooke) Punith.		Guignardia cocogena							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492579	http://data.gbif.org/ws/rest/occurrence/get?key=56492579
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3740-4	Specimen		28.3.07 12:26			Lasiodiplodia theobromae (Pat.) Griff. & Maubl.		Lasiodiplodia theobromae							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492580	http://data.gbif.org/ws/rest/occurrence/get?key=56492580
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3741-1	Specimen		28.3.07 12:26			Botryosphaeria dothidea (Moug.) Ces. & De Not.		Botryosphaeria dothidea							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492581	http://data.gbif.org/ws/rest/occurrence/get?key=56492581
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3741-2	Specimen		28.3.07 12:26			Botryosphaeria dothidea (Moug.) Ces. & De Not.		Botryosphaeria dothidea							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492582	http://data.gbif.org/ws/rest/occurrence/get?key=56492582
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3741-3	Specimen		28.3.07 12:26			Colletotrichum gloeosporioides (Penz.) Penz. & Sacc.		Colletotrichum gloeosporioides							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492583	http://data.gbif.org/ws/rest/occurrence/get?key=56492583
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3741-4	Specimen		28.3.07 12:26			Glomerella cingulata (Stoneman) Spauld. & H. Schrenk		Glomerella cingulata							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492584	http://data.gbif.org/ws/rest/occurrence/get?key=56492584
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3742-1	Specimen		28.3.07 12:26			Botryosphaeria dothidea (Moug.) Ces. & De Not.		Botryosphaeria dothidea							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492585	http://data.gbif.org/ws/rest/occurrence/get?key=56492585
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3744-1	Specimen		28.3.07 12:26			Circinotrichum palmicolum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Circinotrichum palmicolum							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492586	http://data.gbif.org/ws/rest/occurrence/get?key=56492586
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3744-2	Specimen		28.3.07 12:26			Diaporthe palmarum Joa.E. Taylor, K.D. Hyde & E.B.G. Jones		Diaporthe palmarum							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492587	http://data.gbif.org/ws/rest/occurrence/get?key=56492587
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3745	Specimen		28.3.07 12:26			Helicosporium guianensis Linder		Helicosporium guianensis							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492588	http://data.gbif.org/ws/rest/occurrence/get?key=56492588
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			5.9.95 0:00	HKU	HKU(M)	3747	Specimen		28.3.07 12:26			Diatrypella borassi Chona & Munjal		Diatrypella borassi							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492589	http://data.gbif.org/ws/rest/occurrence/get?key=56492589
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3748-1	Specimen		28.3.07 12:26			Botryosphaeria dothidea (Moug.) Ces. & De Not.		Botryosphaeria dothidea							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492590	http://data.gbif.org/ws/rest/occurrence/get?key=56492590
The Hong Kong University Herbarium	The University of Hong Kong Herbarium	Joanne E. Taylor; Jane Fröhlich			18.6.95 0:00	HKU	HKU(M)	3748-2	Specimen		28.3.07 12:26			Chaetospermum camelliae Agnihothrudu		Chaetospermum camelliae							Hong Kong	HK	HONG KONG, New Territories, Shek Kong, Kadoorie Farm	Shek Kong			Eastern Asia	Hong Kong	22.3	114.3		40614	33							http://data.gbif.org/occurrences/56492591	http://data.gbif.org/ws/rest/occurrence/get?key=56492591
