"COREID","DECIMAL_LATITUDE","GEODETIC_DATUM","COORDINATE_UNCERTAINTY_IN_METERS","DECIMAL_LONGITUDE"
"2130","36.56300","WGS84","1000","29.63000"
"2131","36.56300","WGS84","1000","29.63000"
"2132","36.56300","WGS84","1000","29.63000"
"2133","36.56300","WGS84","1000","29.63000"
"2134","36.56300","WGS84","1000","29.63000"
"2135","36.56300","WGS84","1000","29.63000"
"2136","36.56300","WGS84","1000","29.63000"
"2137","36.56300","WGS84","1000","29.63000"
"2138","36.56300","WGS84","1000","29.63000"
"2139","36.60000","WGS84","1000","30.10000"
"2140","36.60000","WGS84","1000","30.10000"
"2141","36.60000","WGS84","1000","30.10000"
"2142","36.60000","WGS84","1000","30.10000"
"2143","36.60000","WGS84","1000","30.10000"
"2144","36.60000","WGS84","1000","30.10000"
"2145","36.60000","WGS84","1000","30.10000"
"2146","36.60000","WGS84","1000","30.10000"
"2147","36.60000","WGS84","1000","30.10000"
"2148","36.60000","WGS84","1000","30.10000"
"2149","36.60000","WGS84","1000","30.10000"
"2150","36.60000","WGS84","1000","30.10000"
"2151","36.60000","WGS84","1000","30.10000"
"2152","36.60000","WGS84","1000","30.10000"
"2153","36.60000","WGS84","1000","30.10000"
"2154","36.60000","WGS84","1000","30.10000"
"2155","36.60000","WGS84","1000","30.10000"
"2156","36.60000","WGS84","1000","30.10000"
"2157","36.60000","WGS84","1000","30.10000"
"2158","36.60000","WGS84","1000","30.10000"
"2159","36.60000","WGS84","1000","30.10000"
"2160","36.60000","WGS84","1000","30.10000"
"2161","36.60000","WGS84","1000","30.10000"
"2162","36.60000","WGS84","1000","30.10000"
"2163","36.60000","WGS84","1000","30.10000"
"2164","36.60000","WGS84","1000","30.10000"
"2165","36.60000","WGS84","1000","30.10000"
"2166","36.60000","WGS84","1000","30.10000"
"2167","36.60000","WGS84","1000","30.10000"
"2168","36.60000","WGS84","1000","30.10000"
"2169","36.60000","WGS84","1000","30.10000"
"2170","37.07000","WGS84","1000","28.80000"
"2171","36.60000","WGS84","1000","30.10000"
"2172","36.60000","WGS84","1000","30.10000"
"2173","36.60000","WGS84","1000","30.10000"
"2174","36.60000","WGS84","1000","30.10000"
"2175","36.60000","WGS84","1000","30.10000"
"2176","36.60000","WGS84","1000","30.10000"
"2177","36.60000","WGS84","1000","30.10000"
"2178","36.60000","WGS84","1000","30.10000"
"2179","36.60000","WGS84","1000","30.10000"
"2180","36.60000","WGS84","1000","30.10000"
"2181","36.60000","WGS84","1000","30.10000"
"2182","36.60000","WGS84","1000","30.10000"
"2183","36.60000","WGS84","1000","30.10000"
"2184","37.07000","WGS84","1000","28.80000"
"2185","36.60000","WGS84","1000","30.10000"
"2186","36.60000","WGS84","1000","30.10000"
"2187","36.60000","WGS84","1000","30.10000"
"2188","36.60000","WGS84","1000","30.10000"
"2189","36.60000","WGS84","1000","30.10000"
"2190","36.60000","WGS84","1000","30.10000"
"2191","36.60000","WGS84","1000","30.10000"
"2192","36.60000","WGS84","1000","30.10000"
"2193","36.60000","WGS84","1000","30.10000"
"2194","36.60000","WGS84","1000","30.10000"
"2195","36.60000","WGS84","1000","30.10000"
"2196","37.07000","WGS84","1000","28.80000"
"2197","36.60000","WGS84","1000","30.10000"
"2198","36.60000","WGS84","1000","30.10000"
"2199","36.60000","WGS84","1000","30.10000"
"2200","36.60000","WGS84","1000","30.10000"
"2201","36.60000","WGS84","1000","30.10000"
"2202","36.60000","WGS84","1000","30.10000"
"2203","36.60000","WGS84","1000","30.10000"
"2204","36.60000","WGS84","1000","30.10000"
"2205","36.60000","WGS84","1000","30.10000"
"2206","36.60000","WGS84","1000","30.10000"
"2207","36.60000","WGS84","1000","30.10000"
"2208","36.60000","WGS84","1000","30.10000"
"2209","36.60000","WGS84","1000","30.10000"
"2210","37.07000","WGS84","1000","28.80000"
"2211","36.60000","WGS84","1000","30.10000"
"2212","36.60000","WGS84","1000","30.10000"
"2213","36.60000","WGS84","1000","30.10000"
"2214","36.60000","WGS84","1000","30.10000"
"2215","36.60000","WGS84","1000","30.10000"
"2216","36.60000","WGS84","1000","30.10000"
"2217","36.53800","WGS84","1000","30.43200"
"2218","36.60000","WGS84","1000","30.10000"
"2219","36.60000","WGS84","1000","30.10000"
"2220","36.60000","WGS84","1000","30.10000"
"2221","36.60000","WGS84","1000","30.10000"
"2222","36.53800","WGS84","1000","30.43200"
"2223","36.60000","WGS84","1000","30.10000"
"2224","36.60000","WGS84","1000","30.10000"
"2225","36.60000","WGS84","1000","30.10000"
"2226","36.60000","WGS84","1000","30.10000"
"2227","36.60000","WGS84","1000","30.10000"
"2228","36.60000","WGS84","1000","30.10000"
"2229","36.60000","WGS84","1000","30.10000"
"2230","36.60000","WGS84","1000","30.10000"
"2231","36.60000","WGS84","1000","30.10000"
"2232","36.60000","WGS84","1000","30.10000"
"2233","36.60000","WGS84","1000","30.10000"
"2234","36.60000","WGS84","1000","30.10000"
"2235","36.60000","WGS84","1000","30.10000"
"2236","36.60000","WGS84","1000","30.10000"
"2237","36.60000","WGS84","1000","30.10000"
"2238","37.07000","WGS84","1000","28.80000"
"2239","36.60000","WGS84","1000","30.10000"
"2240","36.60000","WGS84","1000","30.10000"
"2241","36.60000","WGS84","1000","30.10000"
"2242","36.60000","WGS84","1000","30.10000"
"2243","36.60000","WGS84","1000","30.10000"
"2244","36.60000","WGS84","1000","30.10000"
"2245","36.60000","WGS84","1000","30.10000"
"2246","36.60000","WGS84","1000","30.10000"
"2247","36.60000","WGS84","1000","30.10000"
"2248","36.60000","WGS84","1000","30.10000"
"2249","36.60000","WGS84","1000","30.10000"
"2250","36.60000","WGS84","1000","30.10000"
"2251","36.60000","WGS84","1000","30.10000"
"2252","36.60000","WGS84","1000","30.10000"
"2253","36.60000","WGS84","1000","30.10000"
"2254","36.60000","WGS84","1000","30.10000"
"2255","36.60000","WGS84","1000","30.10000"
"2256","36.53800","WGS84","1000","30.43200"
"2257","36.53800","WGS84","1000","30.43200"
"2258","36.53800","WGS84","1000","30.43200"
"2259","36.53800","WGS84","1000","30.43200"
"2260","36.53800","WGS84","1000","30.43200"
"2261","36.53800","WGS84","1000","30.43200"
"2262","36.53800","WGS84","1000","30.43200"
"2263","36.53800","WGS84","1000","30.43200"
"2264","36.53800","WGS84","1000","30.43200"
"2265","36.53800","WGS84","1000","30.43200"
"2266","36.53800","WGS84","1000","30.43200"
"2267","36.53800","WGS84","1000","30.43200"
"2268","36.53800","WGS84","1000","30.43200"
"2269","36.53800","WGS84","1000","30.43200"
"2270","36.53800","WGS84","1000","30.43200"
"2271","36.53800","WGS84","1000","30.43200"
"2272","36.53800","WGS84","1000","30.43200"
"2273","36.53800","WGS84","1000","30.43200"
"2274","36.53800","WGS84","1000","30.43200"
"2275","36.53800","WGS84","1000","30.43200"
"2276","36.53800","WGS84","1000","30.43200"
"2277","36.53800","WGS84","1000","30.43200"
"2278","36.53800","WGS84","1000","30.43200"
"2279","36.53800","WGS84","1000","30.43200"
"2280","36.53800","WGS84","1000","30.43200"
"2281","36.53800","WGS84","1000","30.43200"
"2282","37.07000","WGS84","1000","28.80000"
"2283","36.53800","WGS84","1000","30.43200"
"2284","36.53800","WGS84","1000","30.43200"
"2285","36.53800","WGS84","1000","30.43200"
"2286","36.53800","WGS84","1000","30.43200"
"2287","36.53800","WGS84","1000","30.43200"
"2288","36.53800","WGS84","1000","30.43200"
"2289","36.53800","WGS84","1000","30.43200"
"2290","36.53800","WGS84","1000","30.43200"
"2291","36.53800","WGS84","1000","30.43200"
"2292","36.53800","WGS84","1000","30.43200"
"2293","37.07000","WGS84","1000","28.80000"
"2294","36.53800","WGS84","1000","30.43200"
"2295","36.53800","WGS84","1000","30.43200"
"2296","36.53800","WGS84","1000","30.43200"
"2297","36.53800","WGS84","1000","30.43200"
"2298","36.53800","WGS84","1000","30.43200"
"2299","36.53800","WGS84","1000","30.43200"
"2300","36.53800","WGS84","1000","30.43200"
"2301","36.53800","WGS84","1000","30.43200"
"2302","36.53800","WGS84","1000","30.43200"
"2303","36.53800","WGS84","1000","30.43200"
"2304","36.53800","WGS84","1000","30.43200"
"2305","36.82400","WGS84","1000","30.33700"
"2306","36.53800","WGS84","1000","30.43200"
"2307","36.82400","WGS84","1000","30.33700"
"2308","36.82400","WGS84","1000","30.33700"
"2309","36.82400","WGS84","1000","30.33700"
"2310","36.82400","WGS84","1000","30.33700"
"2311","36.82400","WGS84","1000","30.33700"
"2312","36.82400","WGS84","1000","30.33700"
"2313","36.82400","WGS84","1000","30.33700"
"2314","36.82400","WGS84","1000","30.33700"
"2315","36.82400","WGS84","1000","30.33700"
"2316","36.82400","WGS84","1000","30.33700"
"2317","37.07000","WGS84","1000","28.80000"
"2318","36.82400","WGS84","1000","30.33700"
"2319","36.82400","WGS84","1000","30.33700"
"2320","36.82400","WGS84","1000","30.33700"
"2321","36.82400","WGS84","1000","30.33700"
"2322","36.82400","WGS84","1000","30.33700"
"2323","36.82400","WGS84","1000","30.33700"
"2324","36.82400","WGS84","1000","30.33700"
"2325","36.82400","WGS84","1000","30.33700"
"2326","36.82400","WGS84","1000","30.33700"
"2327","36.82400","WGS84","1000","30.33700"
"2328","36.82400","WGS84","1000","30.33700"
"2329","36.82400","WGS84","1000","30.33700"
"2330","36.82400","WGS84","1000","30.33700"
"2331","36.82400","WGS84","1000","30.33700"
"2332","36.82400","WGS84","1000","30.33700"
"2333","36.82400","WGS84","1000","30.33700"
"2334","36.82400","WGS84","1000","30.33700"
"2335","36.82400","WGS84","1000","30.33700"
"2336","36.82400","WGS84","1000","30.33700"
"2337","36.82400","WGS84","1000","30.33700"
"2338","36.82400","WGS84","1000","30.33700"
"2339","36.82400","WGS84","1000","30.33700"
"2340","37.02500","WGS84","1000","28.48200"
"2341","36.82400","WGS84","1000","30.33700"
"2342","36.82400","WGS84","1000","30.33700"
"2343","36.82400","WGS84","1000","30.33700"
"2344","36.82400","WGS84","1000","30.33700"
"2345","36.82400","WGS84","1000","30.33700"
"2346","36.82400","WGS84","1000","30.33700"
"2347","36.82400","WGS84","1000","30.33700"
"2348","36.82400","WGS84","1000","30.33700"
"2349","36.82400","WGS84","1000","30.33700"
"2350","36.82400","WGS84","1000","30.33700"
"2351","36.82400","WGS84","1000","30.33700"
"2352","36.82400","WGS84","1000","30.33700"
"2353","36.82400","WGS84","1000","30.33700"
"2354","36.82400","WGS84","1000","30.33700"
"2355","36.82400","WGS84","1000","30.33700"
"2356","36.82400","WGS84","1000","30.33700"
"2357","36.82400","WGS84","1000","30.33700"
"2358","36.82400","WGS84","1000","30.33700"
"2359","36.82400","WGS84","1000","30.33700"
"2360","36.82400","WGS84","1000","30.33700"
"2361","37.07000","WGS84","1000","28.80000"
"2362","36.82400","WGS84","1000","30.33700"
"2363","36.82400","WGS84","1000","30.33700"
"2364","36.82400","WGS84","1000","30.33700"
"2365","36.82400","WGS84","1000","30.33700"
"2366","36.82400","WGS84","1000","30.33700"
"2367","36.82400","WGS84","1000","30.33700"
"2368","36.82400","WGS84","1000","30.33700"
"2369","36.82400","WGS84","1000","30.33700"
"2370","36.82400","WGS84","1000","30.33700"
"2371","36.82400","WGS84","1000","30.33700"
"2372","36.82400","WGS84","1000","30.33700"
"2373","36.82400","WGS84","1000","30.33700"
"2374","36.82400","WGS84","1000","30.33700"
"2375","36.82400","WGS84","1000","30.33700"
"2376","36.82400","WGS84","1000","30.33700"
"2377","36.82400","WGS84","1000","30.33700"
"2378","36.82400","WGS84","1000","30.33700"
"2379","36.82400","WGS84","1000","30.33700"
"2380","36.82400","WGS84","1000","30.33700"
"2381","36.82400","WGS84","1000","30.33700"
"2382","36.82400","WGS84","1000","30.33700"
"2383","36.82400","WGS84","1000","30.33700"
"2384","36.82400","WGS84","1000","30.33700"
"2385","36.82400","WGS84","1000","30.33700"
"2386","36.82400","WGS84","1000","30.33700"
"2387","36.82400","WGS84","1000","30.33700"
"2388","36.82400","WGS84","1000","30.33700"
"2389","36.82400","WGS84","1000","30.33700"
"2390","36.82400","WGS84","1000","30.33700"
"2391","36.82400","WGS84","1000","30.33700"
"2392","36.82400","WGS84","1000","30.33700"
"2393","36.82400","WGS84","1000","30.33700"
"2394","36.82400","WGS84","1000","30.33700"
"2395","36.82400","WGS84","1000","30.33700"
"2396","37.07000","WGS84","1000","28.80000"
"2397","36.82400","WGS84","1000","30.33700"
"2398","36.82400","WGS84","1000","30.33700"
"2399","36.82400","WGS84","1000","30.33700"
"2400","36.82400","WGS84","1000","30.33700"
"2401","36.82400","WGS84","1000","30.33700"
"2402","36.82400","WGS84","1000","30.33700"
"2403","36.82400","WGS84","1000","30.33700"
"2404","36.82400","WGS84","1000","30.33700"
"2405","36.82400","WGS84","1000","30.33700"
"2406","36.82400","WGS84","1000","30.33700"
"2407","36.82400","WGS84","1000","30.33700"
"2408","36.82400","WGS84","1000","30.33700"
"2409","36.82400","WGS84","1000","30.33700"
"2410","36.82400","WGS84","1000","30.33700"
"2411","36.82400","WGS84","1000","30.33700"
"2412","36.82400","WGS84","1000","30.33700"
"2413","36.82400","WGS84","1000","30.33700"
"2414","36.82400","WGS84","1000","30.33700"
"2415","36.82400","WGS84","1000","30.33700"
"2416","36.82400","WGS84","1000","30.33700"
"2417","36.82400","WGS84","1000","30.33700"
"2418","36.82400","WGS84","1000","30.33700"
"2419","36.82400","WGS84","1000","30.33700"
"2420","36.82400","WGS84","1000","30.33700"
"2421","36.82400","WGS84","1000","30.33700"
"2422","36.82400","WGS84","1000","30.33700"
"2423","36.82400","WGS84","1000","30.33700"
"2424","36.82400","WGS84","1000","30.33700"
"2425","36.82400","WGS84","1000","30.33700"
"2426","36.82400","WGS84","1000","30.33700"
"2427","36.82400","WGS84","1000","30.33700"
"2428","36.82400","WGS84","1000","30.33700"
"2429","36.82400","WGS84","1000","30.33700"
"2430","36.82400","WGS84","1000","30.33700"
"2431","36.82400","WGS84","1000","30.33700"
"2432","36.82400","WGS84","1000","30.33700"
"2433","36.82400","WGS84","1000","30.33700"
"2434","36.82400","WGS84","1000","30.33700"
"2435","37.07000","WGS84","1000","28.80000"
"2436","36.82400","WGS84","1000","30.33700"
"2437","36.82400","WGS84","1000","30.33700"
"2438","36.82400","WGS84","1000","30.33700"
"2439","36.82400","WGS84","1000","30.33700"
"2440","36.82400","WGS84","1000","30.33700"
"2441","36.82400","WGS84","1000","30.33700"
"2442","36.82400","WGS84","1000","30.33700"
"2443","36.82400","WGS84","1000","30.33700"
"2444","36.82400","WGS84","1000","30.33700"
"2445","36.82400","WGS84","1000","30.33700"
"2446","36.82400","WGS84","1000","30.33700"
"2447","36.82400","WGS84","1000","30.33700"
"2448","36.82400","WGS84","1000","30.33700"
"2449","36.82400","WGS84","1000","30.33700"
"2450","36.82400","WGS84","1000","30.33700"
"2451","36.82400","WGS84","1000","30.33700"
"2452","36.82400","WGS84","1000","30.33700"
"2453","36.82400","WGS84","1000","30.33700"
"2454","36.82400","WGS84","1000","30.33700"
"2455","36.82400","WGS84","1000","30.33700"
"2456","36.82400","WGS84","1000","30.33700"
"2457","36.82400","WGS84","1000","30.33700"
"2458","36.82400","WGS84","1000","30.33700"
"2459","36.82400","WGS84","1000","30.33700"
"2460","36.82400","WGS84","1000","30.33700"
"2461","36.82400","WGS84","1000","30.33700"
"2462","36.82400","WGS84","1000","30.33700"
"2463","36.82400","WGS84","1000","30.33700"
"2464","36.82400","WGS84","1000","30.33700"
"2465","37.07000","WGS84","1000","28.80000"
"2466","36.82400","WGS84","1000","30.33700"
"2467","36.82400","WGS84","1000","30.33700"
"2468","36.82400","WGS84","1000","30.33700"
"2469","36.82400","WGS84","1000","30.33700"
"2470","36.82400","WGS84","1000","30.33700"
"2471","36.82400","WGS84","1000","30.33700"
"2472","37.68000","WGS84","1000","31.31000"
"2473","37.68000","WGS84","1000","31.31000"
"2474","37.68000","WGS84","1000","31.31000"
"2475","37.68000","WGS84","1000","31.31000"
"2476","37.07000","WGS84","1000","28.80000"
"2477","37.68000","WGS84","1000","31.31000"
"2478","37.68000","WGS84","1000","31.31000"
"2479","37.68000","WGS84","1000","31.31000"
"2480","37.68000","WGS84","1000","31.31000"
"2481","37.68000","WGS84","1000","31.31000"
"2482","37.68000","WGS84","1000","31.31000"
"2483","37.68000","WGS84","1000","31.31000"
"2484","37.68000","WGS84","1000","31.31000"
"2485","37.68000","WGS84","1000","31.31000"
"2486","37.68000","WGS84","1000","31.31000"
"2487","37.68000","WGS84","1000","31.31000"
"2488","37.68000","WGS84","1000","31.31000"
"2489","37.68000","WGS84","1000","31.31000"
"2490","37.68000","WGS84","1000","31.31000"
"2491","37.68000","WGS84","1000","31.31000"
"2492","37.68000","WGS84","1000","31.31000"
"2493","37.68000","WGS84","1000","31.31000"
"2494","37.68000","WGS84","1000","31.31000"
"2495","37.68000","WGS84","1000","31.31000"
"2496","37.68000","WGS84","1000","31.31000"
"2497","37.68000","WGS84","1000","31.31000"
"2498","37.68000","WGS84","1000","31.31000"
"2499","37.68000","WGS84","1000","31.31000"
"2500","37.68000","WGS84","1000","31.31000"
"2501","37.68000","WGS84","1000","31.31000"
"2502","37.68000","WGS84","1000","31.31000"
"2503","37.68000","WGS84","1000","31.31000"
"2504","37.68000","WGS84","1000","31.31000"
"2505","37.68000","WGS84","1000","31.31000"
"2506","37.68000","WGS84","1000","31.31000"
"2507","37.68000","WGS84","1000","31.31000"
"2508","37.68000","WGS84","1000","31.31000"
"2509","37.68000","WGS84","1000","31.31000"
"2510","37.68000","WGS84","1000","31.31000"
"2511","37.68000","WGS84","1000","31.31000"
"2512","37.68000","WGS84","1000","31.31000"
"2513","37.68000","WGS84","1000","31.31000"
"2514","37.68000","WGS84","1000","31.31000"
"2515","37.68000","WGS84","1000","31.31000"
"2516","37.68000","WGS84","1000","31.31000"
"2517","37.68000","WGS84","1000","31.31000"
"2518","37.68000","WGS84","1000","31.31000"
"2519","37.68000","WGS84","1000","31.31000"
"2520","37.68000","WGS84","1000","31.31000"
"2521","37.68000","WGS84","1000","31.31000"
"2522","37.68000","WGS84","1000","31.31000"
"2523","37.68000","WGS84","1000","31.31000"
"2524","37.68000","WGS84","1000","31.31000"
"2525","37.68000","WGS84","1000","31.31000"
"2526","37.68000","WGS84","1000","31.31000"
"2527","37.68000","WGS84","1000","31.31000"
"2528","37.68000","WGS84","1000","31.31000"
"2529","37.68000","WGS84","1000","31.31000"
"2530","37.68000","WGS84","1000","31.31000"
"2531","37.68000","WGS84","1000","31.31000"
"2532","37.68000","WGS84","1000","31.31000"
"2533","37.68000","WGS84","1000","31.31000"
"2534","37.68000","WGS84","1000","31.31000"
"2535","37.68000","WGS84","1000","31.31000"
"2536","37.68000","WGS84","1000","31.31000"
"2537","37.68000","WGS84","1000","31.31000"
"2538","37.68000","WGS84","1000","31.31000"
"2539","37.68000","WGS84","1000","31.31000"
"2540","37.68000","WGS84","1000","31.31000"
"2541","37.68000","WGS84","1000","31.31000"
"2542","37.68000","WGS84","1000","31.31000"
"2543","37.07000","WGS84","1000","28.80000"
"2544","37.68000","WGS84","1000","31.31000"
"2545","37.68000","WGS84","1000","31.31000"
"2546","37.68000","WGS84","1000","31.31000"
"2547","37.68000","WGS84","1000","31.31000"
"2548","37.68000","WGS84","1000","31.31000"
"2549","37.68000","WGS84","1000","31.31000"
"2550","37.68000","WGS84","1000","31.31000"
"2551","37.68000","WGS84","1000","31.31000"
"2552","37.68000","WGS84","1000","31.31000"
"2553","37.68000","WGS84","1000","31.31000"
"2554","36.82400","WGS84","1000","30.33700"
"2555","37.68000","WGS84","1000","31.31000"
"2556","37.68000","WGS84","1000","31.31000"
"2557","37.68000","WGS84","1000","31.31000"
"2558","37.68000","WGS84","1000","31.31000"
"2559","37.68000","WGS84","1000","31.31000"
"2560","37.68000","WGS84","1000","31.31000"
"2561","37.68000","WGS84","1000","31.31000"
"2562","37.68000","WGS84","1000","31.31000"
"2563","37.68000","WGS84","1000","31.31000"
"2564","37.68000","WGS84","1000","31.31000"
"2565","37.07000","WGS84","1000","28.80000"
"2566","37.68000","WGS84","1000","31.31000"
"2567","37.68000","WGS84","1000","31.31000"
"2568","37.68000","WGS84","1000","31.31000"
"2569","37.68000","WGS84","1000","31.31000"
"2570","37.68000","WGS84","1000","31.31000"
"2571","37.68000","WGS84","1000","31.31000"
"2572","37.68000","WGS84","1000","31.31000"
"2573","37.68000","WGS84","1000","31.31000"
"2574","37.68000","WGS84","1000","31.31000"
"2575","37.68000","WGS84","1000","31.31000"
"2576","37.68000","WGS84","1000","31.31000"
"2577","37.68000","WGS84","1000","31.31000"
"2578","37.68000","WGS84","1000","31.31000"
"2579","37.68000","WGS84","1000","31.31000"
"2580","37.68000","WGS84","1000","31.31000"
"2581","37.68000","WGS84","1000","31.31000"
"2582","37.68000","WGS84","1000","31.31000"
"2583","37.68000","WGS84","1000","31.31000"
"2584","37.68000","WGS84","1000","31.31000"
"2585","37.68000","WGS84","1000","31.31000"
"2586","37.68000","WGS84","1000","31.31000"
"2587","37.68000","WGS84","1000","31.31000"
"2588","37.68000","WGS84","1000","31.31000"
"2589","37.68000","WGS84","1000","31.31000"
"2590","37.68000","WGS84","1000","31.31000"
"2591","37.68000","WGS84","1000","31.31000"
"2592","37.68000","WGS84","1000","31.31000"
"2593","37.68000","WGS84","1000","31.31000"
"2594","37.68000","WGS84","1000","31.31000"
"2595","37.68000","WGS84","1000","31.31000"
"2596","37.68000","WGS84","1000","31.31000"
"2597","37.68000","WGS84","1000","31.31000"
"2598","37.68000","WGS84","1000","31.31000"
"2599","37.68000","WGS84","1000","31.31000"
"2600","37.68000","WGS84","1000","31.31000"
"2601","37.68000","WGS84","1000","31.31000"
"2602","37.68000","WGS84","1000","31.31000"
"2603","37.68000","WGS84","1000","31.31000"
"2604","37.68000","WGS84","1000","31.31000"
"2605","36.83300","WGS84","1000","32.14700"
"2606","36.83300","WGS84","1000","32.14700"
"2607","36.83300","WGS84","1000","32.14700"
"2608","36.83300","WGS84","1000","32.14700"
"2609","36.83300","WGS84","1000","32.14700"
"2610","36.83300","WGS84","1000","32.14700"
"2611","36.83300","WGS84","1000","32.14700"
"2612","36.83300","WGS84","1000","32.14700"
"2613","36.83300","WGS84","1000","32.14700"
"2614","37.07000","WGS84","1000","28.80000"
"2615","36.83300","WGS84","1000","32.14700"
"2616","36.83300","WGS84","1000","32.14700"
"2617","36.83300","WGS84","1000","32.14700"
"2618","36.83300","WGS84","1000","32.14700"
"2619","36.83300","WGS84","1000","32.14700"
"2620","36.83300","WGS84","1000","32.14700"
"2621","36.83300","WGS84","1000","32.14700"
"2622","36.83300","WGS84","1000","32.14700"
"2623","36.83300","WGS84","1000","32.14700"
"2624","36.83300","WGS84","1000","32.14700"
"2625","36.83300","WGS84","1000","32.14700"
"2626","36.83300","WGS84","1000","32.14700"
"2627","36.83300","WGS84","1000","32.14700"
"2628","36.83300","WGS84","1000","32.14700"
"2629","36.83300","WGS84","1000","32.14700"
"2630","36.83300","WGS84","1000","32.14700"
"2631","36.83300","WGS84","1000","32.14700"
"2632","36.83300","WGS84","1000","32.14700"
"2633","36.83300","WGS84","1000","32.14700"
"2634","36.83300","WGS84","1000","32.14700"
"2635","36.83300","WGS84","1000","32.14700"
"2636","36.83300","WGS84","1000","32.14700"
"2637","36.83300","WGS84","1000","32.14700"
"2638","36.83300","WGS84","1000","32.14700"
"2639","37.07000","WGS84","1000","28.80000"
"2640","36.83300","WGS84","1000","32.14700"
"2641","36.83300","WGS84","1000","32.14700"
"2642","36.83300","WGS84","1000","32.14700"
"2643","36.83300","WGS84","1000","32.14700"
"2644","36.83300","WGS84","1000","32.14700"
"2645","36.83300","WGS84","1000","32.14700"
"2646","36.83300","WGS84","1000","32.14700"
"2647","36.83300","WGS84","1000","32.14700"
"2648","36.83300","WGS84","1000","32.14700"
"2649","36.83300","WGS84","1000","32.14700"
"2650","36.83300","WGS84","1000","32.14700"
"2651","36.83300","WGS84","1000","32.14700"
"2652","36.83300","WGS84","1000","32.14700"
"2653","36.83300","WGS84","1000","32.14700"
"2654","36.83300","WGS84","1000","32.14700"
"2655","36.83300","WGS84","1000","32.14700"
"2656","36.83300","WGS84","1000","32.14700"
"2657","36.83300","WGS84","1000","32.14700"
"2658","36.83300","WGS84","1000","32.14700"
"2659","36.83300","WGS84","1000","32.14700"
"2660","36.83300","WGS84","1000","32.14700"
"2661","37.07000","WGS84","1000","28.80000"
"2662","36.83300","WGS84","1000","32.14700"
"2663","36.83300","WGS84","1000","32.14700"
"2664","36.83300","WGS84","1000","32.14700"
"2665","36.83300","WGS84","1000","32.14700"
"2666","36.83300","WGS84","1000","32.14700"
"2667","36.83300","WGS84","1000","32.14700"
"2668","36.83300","WGS84","1000","32.14700"
"2669","36.83300","WGS84","1000","32.14700"
"2670","36.83300","WGS84","1000","32.14700"
"2671","36.83300","WGS84","1000","32.14700"
"2672","36.83300","WGS84","1000","32.14700"
"2673","37.07000","WGS84","1000","28.80000"
"2674","36.83300","WGS84","1000","32.14700"
"2675","36.83300","WGS84","1000","32.14700"
"2676","36.83300","WGS84","1000","32.14700"
"2677","36.83300","WGS84","1000","32.14700"
"2678","36.83300","WGS84","1000","32.14700"
"2679","36.83300","WGS84","1000","32.14700"
"2680","36.80800","WGS84","1000","32.19600"
"2681","36.80800","WGS84","1000","32.19600"
"2682","36.80800","WGS84","1000","32.19600"
"2683","36.80800","WGS84","1000","32.19600"
"2684","37.07000","WGS84","1000","28.80000"
"2685","36.80800","WGS84","1000","32.19600"
"2686","36.80800","WGS84","1000","32.19600"
"2687","36.80800","WGS84","1000","32.19600"
"2688","36.80800","WGS84","1000","32.19600"
"2689","36.80800","WGS84","1000","32.19600"
"2690","36.80800","WGS84","1000","32.19600"
"2691","36.80800","WGS84","1000","32.19600"
"2692","36.80800","WGS84","1000","32.19600"
"2693","36.80800","WGS84","1000","32.19600"
"2694","36.80800","WGS84","1000","32.19600"
"2695","36.80800","WGS84","1000","32.19600"
"2696","36.80800","WGS84","1000","32.19600"
"2697","37.07000","WGS84","1000","28.80000"
"2698","36.80800","WGS84","1000","32.19600"
"2699","36.80800","WGS84","1000","32.19600"
"2700","36.80800","WGS84","1000","32.19600"
"2701","36.80800","WGS84","1000","32.19600"
"2702","36.80800","WGS84","1000","32.19600"
"2703","36.80800","WGS84","1000","32.19600"
"2704","36.80800","WGS84","1000","32.19600"
"2705","36.80800","WGS84","1000","32.19600"
"2706","36.80800","WGS84","1000","32.19600"
"2707","36.80800","WGS84","1000","32.19600"
"2708","37.07000","WGS84","1000","28.80000"
"2709","36.80800","WGS84","1000","32.19600"
"2710","36.80800","WGS84","1000","32.19600"
"2711","36.80800","WGS84","1000","32.19600"
"2712","36.80800","WGS84","1000","32.19600"
"2713","36.80800","WGS84","1000","32.19600"
"2714","36.80800","WGS84","1000","32.19600"
"2715","36.80800","WGS84","1000","32.19600"
"2716","36.80800","WGS84","1000","32.19600"
"2717","36.80800","WGS84","1000","32.19600"
"2718","36.80800","WGS84","1000","32.19600"
"2719","36.80800","WGS84","1000","32.19600"
"2720","36.80800","WGS84","1000","32.19600"
"2721","37.07000","WGS84","1000","28.80000"
"2722","36.80800","WGS84","1000","32.19600"
"2723","36.80800","WGS84","1000","32.19600"
"2724","36.80800","WGS84","1000","32.19600"
"2725","36.80800","WGS84","1000","32.19600"
"2726","36.80800","WGS84","1000","32.19600"
"2727","36.80800","WGS84","1000","32.19600"
"2728","36.80800","WGS84","1000","32.19600"
"2729","36.80800","WGS84","1000","32.19600"
"2730","36.80800","WGS84","1000","32.19600"
"2731","36.80800","WGS84","1000","32.19600"
"2732","37.07000","WGS84","1000","28.80000"
"2733","36.80800","WGS84","1000","32.19600"
"2734","36.80800","WGS84","1000","32.19600"
