Collection code	Catalogue No	Country (interpreted)	Latitude	Longitude	Coordinate precision	Cell id	Centi cell id
HKU(M)	3992-2	CN	30.3	109		43489	30
HKU(M)	3992-3	CN	30.3	109		43489	30
HKU(M)	3992-4	CN	30.3	109		43489	30
HKU(M)	3993-1	CN	30.3	109		43489	30
HKU(M)	3994-1	CN	30.3	109		43489	30
HKU(M)	3995-1	CN	30.3	109		43489	30
HKU(M)	3995-2	CN	30.3	109		43489	30
HKU(M)	3995-3	CN	30.3	109		43489	30
HKU(M)	3995-4	CN	30.3	109		43489	30
HKU(M)	3997-1	CN	30.3	109		43489	30
HKU(M)	3997-2	CN	30.3	109		43489	30
HKU(M)	3997-3	CN	30.3	109		43489	30
HKU(M)	3997-4	CN	30.3	109		43489	30
HKU(M)	3997-5	CN	30.3	109		43489	30
HKU(M)	3997-6	CN	30.3	109		43489	30
HKU(M)	3998-1	CN	30.3	109		43489	30
HKU(M)	3998-2	CN	30.3	109		43489	30
HKU(M)	3999-1	CN	30.3	109		43489	30
HKU(M)	4000-1	CN	30.3	109		43489	30
HKU(M)	4000-2	CN	30.3	109		43489	30
HKU(M)	4000-3	CN	30.3	109		43489	30
HKU(M)	4001-1	CN	30.3	109		43489	30
HKU(M)	4001-2	CN	30.3	109		43489	30
HKU(M)	4001-3	CN	30.3	109		43489	30
HKU(M)	4002-1	CN	30.3	109		43489	30
HKU(M)	4003-1	CN	30.3	109		43489	30
HKU(M)	4003-2	CN	30.3	109		43489	30
HKU(M)	4005-1	CN	30.3	109		43489	30
HKU(M)	4009	CN	30.3	109		43489	30
HKU(M)	4011-1	CN	30.1	109.4		43489	14
HKU(M)	4011-2	CN	30.1	109.4		43489	14
HKU(M)	4012-1	CN	30.3	109		43489	30
HKU(M)	4013-1	CN	30.3	109		43489	30
HKU(M)	4014-1	CN	30.3	109		43489	30
HKU(M)	4015-1	CN	30.3	109		43489	30
HKU(M)	4016-1	CN	30.3	109		43489	30
HKU(M)	4018-1	CN	30.3	109		43489	30
HKU(M)	4018-2	CN	30.3	109		43489	30
HKU(M)	4019-1	CN	30.3	109		43489	30
HKU(M)	4020	CN	30.3	109		43489	30
HKU(M)	4023	CN	30.3	109		43489	30
HKU(M)	4025-1	UK	51.5	-0.3		50939	57
HKU(M)	4026-1	UK	51.5	-0.3		50939	57
HKU(M)	4029-1	UK	50.5	-4.7		50575	53
HKU(M)	4034	UK	50.5	-4.7		50575	53
HKU(M)	4035-1	UK	50.5	-4.7		50575	53
HKU(M)	4039	UK	50.5	-4.7		50575	53
HKU(M)	4040-1	UK	51.5	-0.6		50939	54
HKU(M)	4042-1	UK	50.5	-4.7		50575	53
HKU(M)	4043-1	UK	50.5	-4.7		50575	53
HKU(M)	4044-1	UK	51.5	-0.6		50939	54
HKU(M)	4044-2	UK	51.5	-0.6		50939	54
HKU(M)	4047-1	UK	51.5	-0.6		50939	54
HKU(M)	4047-2	UK	51.5	-0.6		50939	54
HKU(M)	4048-1	UK	51.5	-0.6		50939	54
HKU(M)	4048-2	UK	51.5	-0.6		50939	54
HKU(M)	4048-3	UK	51.5	-0.6		50939	54
HKU(M)	4049	UK	51.5	-0.6		50939	54
HKU(M)	4058-1	CN	30.1	109.4		43489	14
HKU(M)	4058-2	CN	30.1	109.4		43489	14
HKU(M)	4059-1	CN	30.1	109.4		43489	14
HKU(M)	4059-2	CN	30.1	109.4		43489	14
HKU(M)	4059-3	CN	30.1	109.4		43489	14
HKU(M)	4059-4	CN	30.1	109.4		43489	14
HKU(M)	4060-1	CN	30.1	109.4		43489	14
HKU(M)	4061-1	CN	30.1	109.4		43489	14
HKU(M)	4061-2	CN	30.1	109.4		43489	14
HKU(M)	4062	CN	30.1	109.4		43489	14
HKU(M)	4063-1	CN	30.1	109.4		43489	14
HKU(M)	4064-1	CN	30.1	109.4		43489	14
HKU(M)	4064-2	CN	30.1	109.4		43489	14
HKU(M)	4064-3	CN	30.1	109.4		43489	14
HKU(M)	4065-1	CN	30.1	109.4		43489	14
HKU(M)	4065-2	CN	30.1	109.4		43489	14
HKU(M)	4066	CN	30.1	109.4		43489	14
HKU(M)	4067-1	CN	30.1	109.4		43489	14
HKU(M)	4067-2	CN	30.1	109.4		43489	14
HKU(M)	4068-1	CN	30.1	109.4		43489	14
HKU(M)	4070-1	CN	30.1	109.4		43489	14
HKU(M)	4070-2	CN	30.1	109.4		43489	14
HKU(M)	4071-1	CN	30.1	109.4		43489	14
HKU(M)	4072	CN	30.1	109.4		43489	14
HKU(M)	4073-1	CN	30.1	109.4		43489	14
HKU(M)	4073-2	CN	30.1	109.4		43489	14
HKU(M)	4073-3	CN	30.1	109.4		43489	14
HKU(M)	4073-4	CN	30.1	109.4		43489	14
HKU(M)	4074-1	CN	30.1	109.4		43489	14
HKU(M)	4074-2	CN	30.1	109.4		43489	14
HKU(M)	4075-1	CN	30.1	109.4		43489	14
HKU(M)	4075-2	CN	30.1	109.4		43489	14
HKU(M)	4076-1	CN	30.1	109.4		43489	14
HKU(M)	4076-2	CN	30.1	109.4		43489	14
HKU(M)	4076-3	CN	30.1	109.4		43489	14
HKU(M)	4077-1	CN	30.1	109.4		43489	14
HKU(M)	4077-2	CN	30.1	109.4		43489	14
HKU(M)	4078-1	CN	30.1	109.4		43489	14
HKU(M)	4078-2	CN	30.1	109.4		43489	14
HKU(M)	4079	CN	30.1	109.4		43489	14
HKU(M)	4080-1	CN	30.1	109.4		43489	14
HKU(M)	4080-2	CN	30.1	109.4		43489	14
HKU(M)	4081-1	CN	30.1	109.4		43489	14
HKU(M)	4082-1	CN	30.1	109.4		43489	14
HKU(M)	4083	CN	30.1	109.4		43489	14
HKU(M)	4084	CN	30.1	109.4		43489	14
HKU(M)	4085	CN	30.1	109.4		43489	14
HKU(M)	4086-1	CN	30.1	109.4		43489	14
HKU(M)	4086-2	CN	30.1	109.4		43489	14
HKU(M)	4087-1	CN	30.1	109.4		43489	14
HKU(M)	4087-2	CN	30.1	109.4		43489	14
HKU(M)	4088	CN	30.1	109.4		43489	14
HKU(M)	4089	CN	30.1	109.4		43489	14
HKU(M)	4091-1	CN	30.1	109.4		43489	14
HKU(M)	4091-2	CN	30.1	109.4		43489	14
HKU(M)	4093-1	CN	30.1	109.4		43489	14
HKU(M)	4094-1	CN	30.1	109.4		43489	14
HKU(M)	4094-2	CN	30.1	109.4		43489	14
HKU(M)	4094-3	CN	30.1	109.4		43489	14
HKU(M)	4094-4	CN	30.1	109.4		43489	14
HKU(M)	4094-5	CN	30.1	109.4		43489	14
HKU(M)	4094-6	CN	30.1	109.4		43489	14
HKU(M)	4095	CN	30.1	109.4		43489	14
HKU(M)	4097-1	CN	30.1	109.4		43489	14
HKU(M)	4098-1	CN	30.1	109.4		43489	14
HKU(M)	4098-2	CN	30.1	109.4		43489	14
HKU(M)	4099	CN	30.1	109.4		43489	14
HKU(M)	4100	CN	30.1	109.4		43489	14
HKU(M)	4103-1	CN	30.1	109.4		43489	14
HKU(M)	4103-2	CN	30.1	109.4		43489	14
HKU(M)	4104-1	CN	30.1	109.4		43489	14
HKU(M)	4104-2	CN	30.1	109.4		43489	14
HKU(M)	4104-3	CN	30.1	109.4		43489	14
HKU(M)	4104-4	CN	30.1	109.4		43489	14
HKU(M)	4107	CN	30.1	109.4		43489	14
HKU(M)	4108-1	CN	30.1	109.4		43489	14
HKU(M)	4109-1	CN	30.1	109.4		43489	14
HKU(M)	4112	CN	30.3	109		43489	30
HKU(M)	4113	CN	30.1	109.4		43489	14
HKU(M)	4115-1	CH	46.5	-4.3		49135	57
HKU(M)	4116-1	CH	46.5	-4.3		49135	57
HKU(M)	4117-1	CH	46.5	-4.3		49135	57
HKU(M)	4118	CH	46.5	-4.3		49135	57
HKU(M)	4119-1	CH	46.5	-4.3		49135	57
HKU(M)	4119-2	CH	46.5	-4.3		49135	57
HKU(M)	4119-3	CH	46.5	-4.3		49135	57
HKU(M)	4119-4	CH	46.5	-4.3		49135	57
HKU(M)	4120-1	CH	46.5	-4.3		49135	57
HKU(M)	4121-1	CH	46.5	-4.3		49135	57
HKU(M)	4121-2	CH	46.5	-4.3		49135	57
HKU(M)	4122	CH	46.5	-4.3		49135	57
HKU(M)	4123	CH	46.5	-4.3		49135	57
HKU(M)	4125-1	CH	46.5	-4.3		49135	57
HKU(M)	4125-2	CH	46.5	-4.3		49135	57
HKU(M)	4126-1	CH	46.5	-4.3		49135	57
HKU(M)	4126-2	CH	46.5	-4.3		49135	57
HKU(M)	4127-1	CH	46.5	-4.3		49135	57
HKU(M)	4127-2	CH	46.5	-4.3		49135	57
HKU(M)	4127-3	CH	46.5	-4.3		49135	57
HKU(M)	4128-1	CH	46.5	-4.3		49135	57
HKU(M)	4128-2	CH	46.5	-4.3		49135	57
HKU(M)	4128-3	CH	46.5	-4.3		49135	57
HKU(M)	4128-4	CH	46.5	-4.3		49135	57
HKU(M)	4131-1	CH	46.5	-4.3		49135	57
HKU(M)	4131-2	CH	46.5	-4.3		49135	57
HKU(M)	4131-3	CH	46.5	-4.3		49135	57
HKU(M)	4131-4	CH	46.5	-4.3		49135	57
HKU(M)	4132-1	CH	46.5	-4.3		49135	57
HKU(M)	4132-2	CH	46.5	-4.3		49135	57
HKU(M)	4133-1	CH	46.5	-4.3		49135	57
HKU(M)	4133-2	CH	46.5	-4.3		49135	57
HKU(M)	4134-1	CH	46.5	-4.3		49135	57
HKU(M)	4134-2	CH	46.5	-4.3		49135	57
HKU(M)	4135-1	CH	46.5	-4.3		49135	57
HKU(M)	4135-2	CH	46.5	-4.3		49135	57
HKU(M)	4135-3	CH	46.5	-4.3		49135	57
HKU(M)	4135-4	CH	46.5	-4.3		49135	57
HKU(M)	4136-1	CH	46.5	-4.3		49135	57
HKU(M)	4136-2	CH	46.5	-4.3		49135	57
HKU(M)	4137	CH	46.5	-4.3		49135	57
HKU(M)	4138-1	CH	46.5	-4.3		49135	57
HKU(M)	4138-2	CH	46.5	-4.3		49135	57
HKU(M)	4138-3	CH	46.5	-4.3		49135	57
HKU(M)	4139	CH	46.5	-4.3		49135	57
HKU(M)	4140-1	CH	46.5	-4.3		49135	57
HKU(M)	4140-2	CH	46.5	-4.3		49135	57
HKU(M)	4140-3	CH	46.5	-4.3		49135	57
HKU(M)	4141-1	CH	46.5	-4.3		49135	57
HKU(M)	4141-2	CH	46.5	-4.3		49135	57
HKU(M)	4143-1	CH	46.5	-4.3		49135	57
HKU(M)	4144	CH	46.5	-4.3		49135	57
HKU(M)	4145	CH	46.5	-4.3		49135	57
HKU(M)	4147-1	CH	46.5	-4.3		49135	57
HKU(M)	4149-1	CH	46.5	-4.3		49135	57
HKU(M)	4149-2	CH	46.5	-4.3		49135	57
HKU(M)	4152-1	CH	46.5	-4.3		49135	57
HKU(M)	4152-2	CH	46.5	-4.3		49135	57
HKU(M)	4153-1	CH	46.5	-4.3		49135	57
HKU(M)	4154	CH	46.5	-4.3		49135	57
HKU(M)	4155-1	CH	46.5	-4.3		49135	57
HKU(M)	4155-2	CH	46.5	-4.3		49135	57
HKU(M)	4155-3	CH	46.5	-4.3		49135	57
HKU(M)	4156-1	CH	46.5	-4.3		49135	57
HKU(M)	4156-2	CH	46.5	-4.3		49135	57
HKU(M)	4158-1	CH	46.5	-4.3		49135	57
HKU(M)	4159	CH	46.5	-4.3		49135	57
HKU(M)	4160-1	CH	46.5	-4.3		49135	57
HKU(M)	4160-2	CH	46.5	-4.3		49135	57
HKU(M)	4160-3	CH	46.5	-4.3		49135	57
HKU(M)	4161-1	CH	46.5	-4.3		49135	57
HKU(M)	4161-2	CH	46.5	-4.3		49135	57
HKU(M)	4162-1	CH	46.5	-4.3		49135	57
HKU(M)	4162-2	CH	46.5	-4.3		49135	57
HKU(M)	4163-1	CH	46.5	-4.3		49135	57
HKU(M)	4163-2	CH	46.5	-4.3		49135	57
HKU(M)	4163-3	CH	46.5	-4.3		49135	57
HKU(M)	4164-1	CH	46.5	-4.3		49135	57
HKU(M)	4164-2	CH	46.5	-4.3		49135	57
HKU(M)	4165-1	CH	46.5	-4.3		49135	57
HKU(M)	4166-1	CH	46.5	-4.3		49135	57
HKU(M)	4166-2	CH	46.5	-4.3		49135	57
HKU(M)	4168-1	CH	46.5	-4.3		49135	57
HKU(M)	4168-2	CH	46.5	-4.3		49135	57
HKU(M)	4169-1	CH	46.5	-4.3		49135	57
HKU(M)	4169-2	CH	46.5	-4.3		49135	57
HKU(M)	4169-3	CH	46.5	-4.3		49135	57
HKU(M)	4170-1	CH	46.5	-4.3		49135	57
HKU(M)	4170-2	CH	46.5	-4.3		49135	57
HKU(M)	4170-3	CH	46.5	-4.3		49135	57
HKU(M)	4171	CH	46.5	-4.3		49135	57
HKU(M)	4172-1	CH	46.5	-4.3		49135	57
HKU(M)	4172-2	CH	46.5	-4.3		49135	57
HKU(M)	4172-3	CH	46.5	-4.3		49135	57
HKU(M)	4174-1	CH	46.5	-4.3		49135	57
HKU(M)	4176-1	CH	46.5	-4.3		49135	57
HKU(M)	4177	CH	46.5	-4.3		49135	57
HKU(M)	4179-1	CH	46.5	-4.3		49135	57
HKU(M)	4180-1	CH	46.5	-4.3		49135	57
HKU(M)	4181-1	CH	46.5	-4.3		49135	57
HKU(M)	4181-2	CH	46.5	-4.3		49135	57
HKU(M)	4182-1	CH	46.5	-4.3		49135	57
HKU(M)	4182-2	CH	46.5	-4.3		49135	57
HKU(M)	4183-1	CH	46.5	-4.3		49135	57
HKU(M)	4183-2	CH	46.5	-4.3		49135	57
HKU(M)	4184	CH	46.5	-4.3		49135	57
HKU(M)	4186-1	CH	46.5	-4.3		49135	57
HKU(M)	4187-1	CH	46.5	-4.3		49135	57
HKU(M)	4188-1	CH	46.5	-4.3		49135	57
HKU(M)	4188-2	CH	46.5	-4.3		49135	57
HKU(M)	4188-3	CH	46.5	-4.3		49135	57
HKU(M)	4189-1	CH	46.5	-4.3		49135	57
HKU(M)	4189-2	CH	46.5	-4.3		49135	57
HKU(M)	4190-1	CH	46.5	-4.3		49135	57
HKU(M)	4192-1	CH	46.5	-4.3		49135	57
HKU(M)	4192-2	CH	46.5	-4.3		49135	57
HKU(M)	4192-3	CH	46.5	-4.3		49135	57
HKU(M)	4192-4	CH	46.5	-4.3		49135	57
HKU(M)	4192-5	CH	46.5	-4.3		49135	57
HKU(M)	4193	CH	46.5	-4.3		49135	57
HKU(M)	4194-1	CN	26.6	106.7		42046	67
HKU(M)	4199	CN	26.6	106.7		42046	67
HKU(M)	4200-1	CN	26.6	106.7		42046	67
HKU(M)	4200-2	CN	26.6	106.7		42046	67
HKU(M)	4202	CN	26.6	106.7		42046	67
HKU(M)	4204	CN	26.6	106.7		42046	67
HKU(M)	4206-1	CN	26.6	106.7		42046	67
HKU(M)	4208-1	CN	26.6	106.7		42046	67
HKU(M)	4208-2	CN	26.6	106.7		42046	67
HKU(M)	4217-1	AU	-17.9	146.5		26246	15
HKU(M)	4217-2	AU	-17.9	146.5		26246	15
HKU(M)	4219	HK	22.3	114.3		40614	33
HKU(M)	4220-1	HK	22.3	114.3		40614	33
HKU(M)	4220-2	HK	22.3	114.3		40614	33
HKU(M)	4221-1	HK	22.3	114.3		40614	33
HKU(M)	4223-1	MY	5.4	100.4		34480	44
HKU(M)	4223-2	MY	5.4	100.4		34480	44
HKU(M)	4224-1	MY	5.4	100.4		34480	44
HKU(M)	4224-2	MY	5.4	100.4		34480	44
HKU(M)	4225-1	MY	5.4	100.4		34480	44
HKU(M)	4225-2	MY	5.4	100.4		34480	44
HKU(M)	4226-1	MY	5.4	100.4		34480	44
HKU(M)	4228-1	SC	4.6	55.5		34075	65
HKU(M)	4229-1	SC	4.6	55.5		34075	65
HKU(M)	4229-2	SC	4.6	55.5		34075	65
HKU(M)	4229-3	SC	4.6	55.5		34075	65
HKU(M)	4230	SC	4.6	55.5		34075	65
HKU(M)	4231	SC	4.6	55.5		34075	65
HKU(M)	4233	SC	4.6	55.5		34075	65
HKU(M)	4234-1	SC	4.6	55.5		34075	65
HKU(M)	4234-2	SC	4.6	55.5		34075	65
HKU(M)	4234-3	SC	4.6	55.5		34075	65
HKU(M)	4234-4	SC	4.6	55.5		34075	65
HKU(M)	4235-1	SC	4.6	55.5		34075	65
HKU(M)	4236-1	SC	4.6	55.5		34075	65
HKU(M)	4242	SC	4.6	55.5		34075	65
HKU(M)	4244-1	SC	4.6	55.5		34075	65
HKU(M)	4245-1	SC	4.6	55.5		34075	65
HKU(M)	4248	SC	4.6	55.5		34075	65
HKU(M)	4249-1	SC	4.6	55.5		34075	65
HKU(M)	4250-1	SC	4.6	55.5		34075	65
HKU(M)	4250-2	SC	4.6	55.5		34075	65
HKU(M)	4250-3	SC	4.6	55.5		34075	65
HKU(M)	4250-4	SC	4.6	55.5		34075	65
HKU(M)	4251-1	SC	4.6	55.5		34075	65
HKU(M)	4251-2	SC	4.6	55.5		34075	65
HKU(M)	4251-3	SC	4.6	55.5		34075	65
HKU(M)	4251-4	SC	4.6	55.5		34075	65
HKU(M)	4252-1	SC	4.6	55.5		34075	65
HKU(M)	4253	SC	4.6	55.5		34075	65
HKU(M)	4254	SC	4.6	55.5		34075	65
HKU(M)	4256	SC	4.6	55.5		34075	65
HKU(M)	4257-1	SC	4.6	55.5		34075	65
HKU(M)	4259	SC	4.6	55.5		34075	65
HKU(M)	4263-1	LK	6.9	79.9		34819	99
HKU(M)	4264	LK	6.9	79.9		34819	99
HKU(M)	4265-1	LK	6.9	79.9		34819	99
HKU(M)	4265-2	LK	6.9	79.9		34819	99
HKU(M)	4267-1	AU	-16.9	145.7		26605	17
HKU(M)	4268-1	LK	6.9	79.9		34819	99
HKU(M)	4269-1	LK	6.9	79.9		34819	99
HKU(M)	4270-1	LK	6.9	79.9		34819	99
HKU(M)	4272	HK	22.3	114.3		40614	33
HKU(M)	4274	AU	-16.9	145.7		26605	17
HKU(M)	4277-1	AU	-16.9	145.7		26605	17
HKU(M)	4278-1	AU	-16.9	145.7		26605	17
HKU(M)	4278-2	AU	-16.9	145.7		26605	17
HKU(M)	4279-1	AU	-16.9	145.7		26605	17
HKU(M)	4279-2	AU	-16.9	145.7		26605	17
HKU(M)	4280	AU	-16.9	145.7		26605	17
HKU(M)	4281	AU	-16.9	145.7		26605	17
HKU(M)	4283-1	AU	-16.9	145.7		26605	17
HKU(M)	4285-1	AU	-16.9	145.7		26605	17
HKU(M)	4288-1	AU	-16.9	145.7		26605	17
HKU(M)	4288-2	AU	-16.9	145.7		26605	17
HKU(M)	4288-3	AU	-16.9	145.7		26605	17
HKU(M)	4290	AU	-16.9	145.7		26605	17
HKU(M)	4291-1	AU	-16.9	145.7		26605	17
HKU(M)	4292-1	AU	-16.1	145.3		26605	93
HKU(M)	4292-2	AU	-16.1	145.3		26605	93
HKU(M)	4293-1	AU	-16.1	145.3		26605	93
HKU(M)	4293-2	AU	-16.1	145.3		26605	93
HKU(M)	4294	AU	-16.1	145.3		26605	93
HKU(M)	4295	AU	-16.1	145.3		26605	93
HKU(M)	4297-1	AU	-16.1	145.3		26605	93
HKU(M)	4297-2	AU	-16.1	145.3		26605	93
HKU(M)	4299-1	AU	-16.1	145.3		26605	93
HKU(M)	4299-2	AU	-16.1	145.3		26605	93
HKU(M)	4302	AU	-16.1	145.3		26605	93
HKU(M)	4303-1	AU	-16.1	145.3		26605	93
HKU(M)	4303-2	AU	-16.1	145.3		26605	93
HKU(M)	4305	AU	-16.1	145.3		26605	93
HKU(M)	4306-1	AU	-16.1	145.3		26605	93
HKU(M)	4306-2	AU	-16.1	145.3		26605	93
HKU(M)	4307	AU	-16.1	145.3		26605	93
HKU(M)	4309-1	AU	-16.1	145.3		26605	93
HKU(M)	4309-2	AU	-16.1	145.3		26605	93
HKU(M)	4310	AU	-16.1	145.3		26605	93
HKU(M)	4312-1	AU	-16.1	145.3		26605	93
HKU(M)	4312-2	AU	-16.1	145.3		26605	93
HKU(M)	4313	AU	-16.1	145.3		26605	93
HKU(M)	4314	AU	-16.1	145.3		26605	93
HKU(M)	4315	AU	-16.1	145.3		26605	93
HKU(M)	4316-1	AU	-16.9	145.7		26605	17
HKU(M)	4317-1	AU	-16.9	145.7		26605	17
HKU(M)	4318	AU	-16.9	145.7		26605	17
HKU(M)	4319-1	AU	-16.9	145.7		26605	17
HKU(M)	4319-2	AU	-16.9	145.7		26605	17
HKU(M)	4324-1	AU	-16.9	145.7		26605	17
HKU(M)	4325	AU	-16.9	145.7		26605	17
HKU(M)	4329	AU	-16.9	145.7		26605	17
HKU(M)	4330	AU	-16.1	145.3		26605	93
HKU(M)	4331	AU	-16.1	145.3		26605	93
HKU(M)	4332	AU	-16.1	145.3		26605	93
HKU(M)	4333	AU	-16.1	145.3		26605	93
HKU(M)	4335	AU	-16.1	145.3		26605	93
HKU(M)	4336-1	AU	-16.1	145.3		26605	93
HKU(M)	4340	MY	2.6	102.6		33402	66
HKU(M)	4341	MY	2.6	102.6		33402	66
HKU(M)	4342-1	MY	2.6	102.6		33402	66
HKU(M)	4342-2	MY	2.6	102.6		33402	66
HKU(M)	4343	MY	2.6	102.6		33402	66
HKU(M)	4344-1	MY	2.6	102.6		33402	66
HKU(M)	4344-2	MY	2.6	102.6		33402	66
HKU(M)	4344-3	MY	2.6	102.6		33402	66
HKU(M)	4345	MY	2.6	102.6		33402	66
HKU(M)	4346-1	MY	2.6	102.6		33402	66
HKU(M)	4346-2	MY	2.6	102.6		33402	66
HKU(M)	4347-1	MY	2.6	102.6		33402	66
HKU(M)	4347-2	MY	2.6	102.6		33402	66
HKU(M)	4347-3	MY	2.6	102.6		33402	66
HKU(M)	4347-4	MY	2.6	102.6		33402	66
HKU(M)	4347-5	MY	2.6	102.6		33402	66
HKU(M)	4349	MY	2.6	102.6		33402	66
HKU(M)	4351-1	MY	2.6	102.6		33402	66
HKU(M)	4351-2	MY	2.6	102.6		33402	66
HKU(M)	4356-1	MY	5.4	100.4		34480	44
HKU(M)	4359	SG	1.3	103.8		33043	38
HKU(M)	4360-1	MY	2.2	102.2		33402	22
HKU(M)	4361	MY	2.2	102.2		33402	22
HKU(M)	4362	MY	2.2	102.2		33402	22
HKU(M)	4363	MY	2.2	102.2		33402	22
HKU(M)	4364	MY	2.2	102.2		33402	22
HKU(M)	4365	MY	2.2	102.2		33402	22
HKU(M)	4366	MY	2.2	102.2		33402	22
HKU(M)	4369-1	MY	4.9	100.7		34120	97
HKU(M)	4369-2	MY	4.9	100.7		34120	97
HKU(M)	1632	MY	5.4	100.6		34480	46
HKU(M)	16490	PH	10	123		36303	0
HKU(M)	16491	PH	10	123		36303	0
HKU(M)	16492	PH	10	123		36303	0
HKU(M)	16493	PH	10	123		36303	0
HKU(M)	16494	PH	10	123		36303	0
HKU(M)	16495	PH	10	123		36303	0
HKU(M)	1213	ID	-0.8	134		32354	20
HKU(M)	1209	ID	-0.8	134		32354	20
HKU(M)	1963	BN	4.7	115		34135	70
HKU(M)	1545	AU	-33.9	151		20491	10
HKU(M)	1056	AU	-16.8	145.6		26605	26
HKU(M)	1062	AU	-16.9	145.7		26605	17
HKU(M)	1097	ID	-1.1	136		31996	90
HKU(M)	1830	MY	2.6	102.6		33402	66
HKU(M)	1924	MY	2.6	102.6		33402	66
HKU(M)	1635	MY	2.6	102.6		33402	66
HKU(M)	1212	ID	-0.8	134		32354	20
HKU(M)	1016	AU					
HKU(M)	1022	AU	-16.9	145.7		26605	17
HKU(M)	1216	ID	-0.8	134		32354	20
HKU(M)	1208	ID	-1.1	136		31996	90
HKU(M)	6594	BN	4.7	115		34135	70
HKU(M)	3102	PH	8	124		35584	0
HKU(M)	1652	BN	4.7	115		34135	70
HKU(M)	1373	PG	-9	141.3		29481	3
HKU(M)	1379	PG	-9	141.3		29481	3
HKU(M)	1378	PG	-9	141.3		29481	3
HKU(M)	2969	HK	22.4	114.1		40614	41
HKU(M)	6033	HK	22.4	114.1		40614	41
HKU(M)	1728	BN	4.7	115		34135	70
HKU(M)	2641	EC	0	-76.2		32503	8
HKU(M)	1529	AU	-33.9	151		20491	10
HKU(M)	1713	BN	4.7	115		34135	70
HKU(M)	2685	EC	0	-76.2		32503	8
HKU(M)	2682	EC	0	-76.2		32503	8
HKU(M)	2714	EC	0	-76.2		32503	8
HKU(M)	8446	PH	14.1	121.1		37741	11
HKU(M)	1611	BN	4.7	115		34135	70
HKU(M)	1127d	ID	-6.5	106.6		30166	56
HKU(M)	1579a	MY	2.6	102.6		33402	66
HKU(M)	1372	PG	-9	147		29487	0
HKU(M)	1135b	ID	-6.5	106.6		30166	56
HKU(M)	839	MY	3.4	101.1		33761	41
HKU(M)	1743	BN	4.7	115		34135	70
HKU(M)	4702	HK	22.4	114.1		40614	41
HKU(M)	5246	HK	22.4	114.1		40614	41
HKU(M)	5255	MU	-20	57		25437	0
HKU(M)	2156	ZA	-29.8	30.9		21810	29
HKU(M)	405	AU	-16.8	145.5		26605	25
HKU(M)	2784	AU	-16.9	145.6		26605	16
HKU(M)	2769	AU	-16.9	145.6		26605	16
HKU(M)	601	AU	-16.8	145.5		26605	25
HKU(M)	2794	AU	-16.9	145.6		26605	16
HKU(M)	2167	ZA	-29.8	30.9		21810	29
HKU(M)	2396	MU	-20.3	57.3		25077	73
HKU(M)	886	AU	-16.9	145.6		26605	16
HKU(M)	3239	SC	-4.6	55.4		30835	44
HKU(M)	5243-1	HK	22.4	114.1		40614	41
HKU(M)	5224-1	HK	22.4	114.1		40614	41
HKU(M)	1626	MY	3.4	101.1		33761	41
HKU(M)	1383	PG	-9	141		29481	0
HKU(M)	1625a	MY	3.4	101.1		33761	41
HKU(M)	3347	EC	0	-76.2		32503	8
HKU(M)	1855	PH	8	124		35584	0
HKU(M)	1905	PH	8	124		35584	0
HKU(M)	1052	AU	-16.4	145.3		26605	63
HKU(M)	8527	PH	14.1	121.1		37741	11
HKU(M)	8743	HK	22.4	114.1		40614	41
HKU(M)	8742	HK	22.4	114.1		40614	41
HKU(M)	8754	HK	22.4	114.1		40614	41
HKU(M)	3500-2	AU	-17.9	146.5		26246	15
HKU(M)	3500-3	AU	-17.9	146.5		26246	15
HKU(M)	3501-1	AU	-17.9	146.5		26246	15
HKU(M)	3501-2	AU	-17.9	146.5		26246	15
HKU(M)	3501-3	AU	-17.9	146.5		26246	15
HKU(M)	3503-2	AU	-17.9	146.5		26246	15
HKU(M)	3503-3	AU	-17.9	146.5		26246	15
HKU(M)	3504-1	AU	-17.9	146.5		26246	15
HKU(M)	3504-2	AU	-17.9	146.5		26246	15
HKU(M)	3504-3	AU	-17.9	146.5		26246	15
HKU(M)	3505-1	AU	-17.9	146.5		26246	15
HKU(M)	3505-2	AU	-17.9	146.5		26246	15
HKU(M)	3506	AU	-17.9	146.5		26246	15
HKU(M)	3508-2	AU	-17.9	146.5		26246	15
HKU(M)	3509-1	AU	-17.9	146.5		26246	15
HKU(M)	3509-2	AU	-17.9	146.5		26246	15
HKU(M)	3510-2	AU	-17.9	146.5		26246	15
HKU(M)	3511-1	AU	-17.9	146.5		26246	15
HKU(M)	3511-2	AU	-17.9	146.5		26246	15
HKU(M)	3518-4	HK	22.3	114.3		40614	33
HKU(M)	3518-5	HK	22.3	114.3		40614	33
HKU(M)	3519	HK	22.3	114.3		40614	33
HKU(M)	3520	HK	22.3	114.3		40614	33
HKU(M)	3522-2	HK	22.3	114.3		40614	33
HKU(M)	3523	HK	22.3	114.3		40614	33
HKU(M)	3524	HK	22.3	114.3		40614	33
HKU(M)	3525-2	HK	22.3	114.3		40614	33
HKU(M)	3526-2	HK	22.3	114.3		40614	33
HKU(M)	3526-3	HK	22.3	114.3		40614	33
HKU(M)	3527	HK	22.3	114.3		40614	33
HKU(M)	3532	HK	22.3	114.3		40614	33
HKU(M)	3533-2	HK	22.3	114.3		40614	33
